HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IXQG4FA2TY0RBP1TDD698S6CJKB9K,AVDR5EG8H6CTP,Approved,"Sun Apr 03 22:37:12 PDT 2016","Sun Apr 03 22:38:39 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VP0C6EFSGW9SJR0MV033ECYYHGM69,A38CIZNEA9TASJ,Approved,"Sun Apr 03 22:59:06 PDT 2016","Sun Apr 03 23:00:03 PDT 2016",  I guessed on the name of who posted. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3TXD01ZLD4HEQ4SVC9YAXQ9EFCF4U0,ASI0Q088NRDHS,Approved,"Sun Apr 03 23:27:19 PDT 2016","Sun Apr 03 23:29:20 PDT 2016",  Yes it was fast but kind of cool! It would be better to have a series of these in a row in my opinion. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33LKR6A5KEKIYSGNPMPYUWG9KEYT1L,A41IQLMVLUFNX,Approved,"Sun Apr 03 23:38:29 PDT 2016","Sun Apr 03 23:39:36 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3G0WWMR1UVK8KJVKD5T1MYIP386NQB,A11KLFL6POG114,Approved,"Mon Apr 04 00:50:17 PDT 2016","Mon Apr 04 00:53:37 PDT 2016",,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Y5140Z9DXGV66JEGC1KHLWYCDQIPZ,A21M6H1C333713,Approved,"Mon Apr 04 00:56:02 PDT 2016","Mon Apr 04 00:56:55 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3RSDURM96AMDZF9TBG7C9XRIOPMEYG,A3IN0LB2T2TE8T,Approved,"Mon Apr 04 01:55:25 PDT 2016","Mon Apr 04 01:57:25 PDT 2016",  I THINK I CANT PERFORM WELL,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WYP994K17R9M0GE5YOEX9Z57RYY6F,AJPLNQSDWH2UN,Approved,"Mon Apr 04 02:22:22 PDT 2016","Mon Apr 04 02:23:25 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3PS7W85Z8Z20NXJITZ4R92YSIQP9TD,A38JZ9Q0S0ZPO8,Approved,"Mon Apr 04 02:42:00 PDT 2016","Mon Apr 04 02:42:48 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3PJ71Z61R42ZED79RGKH3WFXQ7Z915,A36MDYUAXH5YUA,Approved,"Mon Apr 04 03:15:45 PDT 2016","Mon Apr 04 03:16:26 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",35DR22AR5DKLPC3MH04E7SGCVU43XA,A2VWFLPHNJF8CA,Approved,"Mon Apr 04 03:18:15 PDT 2016","Mon Apr 04 03:19:29 PDT 2016", didn't quite finish and I usually read pretty quickly,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OWEPKL089CYE1Q5H6KVM71UYIH7N0,AALBW78R6FLJ5,Approved,"Mon Apr 04 03:20:48 PDT 2016","Mon Apr 04 03:21:58 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZDAD0O1T1DQOT1GWFA5P5KAPTHXTL,A109DH65MXHL0Q,Approved,"Mon Apr 04 03:43:20 PDT 2016","Mon Apr 04 03:45:05 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VP0C6EFSGW9SJR0MV033ECYYHN6M0,A2VXSA2XW4L8NV,Approved,"Mon Apr 04 03:59:55 PDT 2016","Mon Apr 04 04:01:32 PDT 2016","  I definitely forgot a few things, but got the initial jest of the post. From now on I'll remember key info.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3JMSRU9HQIUWVLEO65KS2YNO68NEVA,ARBKDP2LJ7J3I,Approved,"Mon Apr 04 04:47:08 PDT 2016","Mon Apr 04 04:48:38 PDT 2016","  This is game of mind power, I like it",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3DQQ64TANGLD713J5T5ZIC56ROSPWH,A2VGFMVNA6C627,Approved,"Mon Apr 04 05:51:29 PDT 2016","Mon Apr 04 05:52:31 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3U8YCDAGXPG5ZN3DCZR3BMMCVFZQ07,AOSB3RSWQQENC,Approved,"Mon Apr 04 05:57:18 PDT 2016","Mon Apr 04 05:58:45 PDT 2016",  I took a screenshot.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",340UGXU9DY1DKHBAW5ZX6G9RSWIUV8,A2FQ42LI3PSIFR,Approved,"Mon Apr 04 06:13:30 PDT 2016","Mon Apr 04 06:14:48 PDT 2016","  Just read the post as I normally ready posts.

Good luck with your research!! ",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",35L9RVQFCOI82GGQRGITRFIIKH8HU6,ATVFNT6E4KPQY,Approved,"Mon Apr 04 06:49:47 PDT 2016","Mon Apr 04 06:51:14 PDT 2016","  no strategy, just tried to read from top to bottom",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39O5D9O87TSXMESRQ48RTFV2UCKC3L,AY5D9RA8FUZFQ,Approved,"Mon Apr 04 07:18:55 PDT 2016","Mon Apr 04 07:19:30 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3DI28L7YXAEG99YQZR03VAG8H4KE1P,A2V61WXFAVMZ5F,Approved,"Mon Apr 04 07:42:24 PDT 2016","Mon Apr 04 07:43:20 PDT 2016",  A warning it would disappear would have helped but maybe that goes against your methodology?,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CPLWGV3MOZ2SKEYW3IF03S0T899NI,A23Q9B4XARYVPL,Approved,"Mon Apr 04 07:53:34 PDT 2016","Mon Apr 04 07:54:58 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EF8EXOTT1VOKPKIDSBUSQT0MCHJ1G,A2ITFD7TE7VL1E,Approved,"Mon Apr 04 08:15:46 PDT 2016","Mon Apr 04 08:16:15 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IJXV6UZ1XJGIJZTT459MGWDDVLIRY,A1S41TPIV9L0QF,Approved,"Mon Apr 04 08:16:03 PDT 2016","Mon Apr 04 08:16:51 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3X4JMASXCM9IVH1OTHUDGXRD9F2B0K,AWXYHPUKSITQI,Approved,"Mon Apr 04 08:19:35 PDT 2016","Mon Apr 04 08:20:18 PDT 2016",  too quick...couldn't remember name,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZPPDN2SLVWYYE1L34FWAGYRFG9E9Z,A1QXW6HGZCSSNV,Approved,"Mon Apr 04 08:32:13 PDT 2016","Mon Apr 04 08:32:58 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IO1LGZLK9XU7UPWSUQKYWB3EC368H,A1IVQ591GA32NF,Approved,"Mon Apr 04 08:35:12 PDT 2016","Mon Apr 04 08:37:09 PDT 2016",  I only scanned the article and paid little attention to the lives lost because it was half a world away.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3GU1KF0O4I1LJY58A293VYSLHNEBPR,A2R76CKAHFJ6JM,Approved,"Mon Apr 04 08:36:48 PDT 2016","Mon Apr 04 08:37:53 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OE22WJIGIOLF9FTA65N0TAJB47UQI,AWWD4KD3H0Y52,Approved,"Mon Apr 04 08:41:17 PDT 2016","Mon Apr 04 08:41:58 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3PMBY0YE273J1GH77D91KSYOU4WC94,A2MO790ZRUQZ9L,Approved,"Mon Apr 04 08:44:35 PDT 2016","Mon Apr 04 08:45:04 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3MTMREQS4VI6KXXHGAN2SHGBS2VWAB,AGHXRBB89BJT5,Approved,"Mon Apr 04 08:48:33 PDT 2016","Mon Apr 04 08:49:24 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3M68NM076H70PZ4SR3WKPD6844R6RT,A2E2MXKXPFT93P,Approved,"Mon Apr 04 08:49:58 PDT 2016","Mon Apr 04 08:52:36 PDT 2016",  I had tu use the print screen,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",36TFCYNS44A0JKALWLTGBMHMEZSHX1,A1U6O8A4KXRYRJ,Approved,"Mon Apr 04 08:53:18 PDT 2016","Mon Apr 04 08:55:01 PDT 2016",  Thank YOu,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IKZ72A5B4GBTU5BZPI7AZEBW65NFP,A2AM9WLBNP1QFG,Approved,"Mon Apr 04 08:58:50 PDT 2016","Mon Apr 04 08:59:31 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3J2UYBXQQLCCP5KTXQD55H5LVFS06R,A1O1G3LKT7VSF5,Approved,"Mon Apr 04 08:58:59 PDT 2016","Mon Apr 04 08:59:54 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3GS6S824SQXD4GR6PES7EN0BR9VWNW,A3C740IG3ELF7T,Approved,"Mon Apr 04 09:27:13 PDT 2016","Mon Apr 04 09:28:21 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3A1PQ49WVHHSTJPSPS89GDDL9LF1HX,AV08UM669CO02,Approved,"Mon Apr 04 10:02:42 PDT 2016","Mon Apr 04 10:03:19 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IUZPWIU1O7CWA63S10RMVJ7XFRWKU,A24DSW41DOELYL,Approved,"Mon Apr 04 10:08:32 PDT 2016","Mon Apr 04 10:09:44 PDT 2016",  It was great and easy for a first timer!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3483FV8BEEJJLFN7CDHJO5Y0SDD26E,A1Q14DKCS9Z4YX,Approved,"Mon Apr 04 10:14:54 PDT 2016","Mon Apr 04 10:15:44 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EJJQNKU9R5GMOO9NMNOM4VYDJ9HR9,ANNF6Q7O3L5F0,Approved,"Mon Apr 04 10:15:09 PDT 2016","Mon Apr 04 10:16:20 PDT 2016",  Yikes that was faster than I anticipated,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",308Q0PEVB8DAEJ37ZN5NVVWJ7AII9G,A1CNVHOP2MGF54,Approved,"Mon Apr 04 10:29:45 PDT 2016","Mon Apr 04 10:30:52 PDT 2016",  I actually didn't remember the number of people who died at all - I'm really sorry! I tried to read it as quickly as I could while retaining the information. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3TMFV4NEP8ES1942JC3OWQAG2FZ8WP,A25B38MVZ3ALMH,Approved,"Mon Apr 04 10:40:34 PDT 2016","Mon Apr 04 10:41:21 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",32AT8R96GL9XSPU62AUSVTPKTTUSU9,A1Q28GPUDRNH3L,Approved,"Mon Apr 04 10:48:01 PDT 2016","Mon Apr 04 10:49:10 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3GS6S824SQXD4GR6PES7EN0BRAXNWR,A1QWXR8KOTBTAH,Approved,"Mon Apr 04 10:50:31 PDT 2016","Mon Apr 04 10:51:02 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",36V4Q8R5ZK0221AK14E19JTPYJ7MQN,A2XZ318FIJCXG5,Approved,"Mon Apr 04 10:58:43 PDT 2016","Mon Apr 04 10:59:45 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3DBQWDE4Y6YJRXCMTD5YONNY7DUN5B,A2EY0CL2NSB5X0,Approved,"Mon Apr 04 11:07:18 PDT 2016","Mon Apr 04 11:08:40 PDT 2016",  I THINK I GOT ONE CORRECT. TIME WAS VERY SHORT :(,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3TUI152ZZBN56COV8IV3PR5M08CQ1J,A06274913TL2B0UJ9CAUU,Approved,"Mon Apr 04 11:15:00 PDT 2016","Mon Apr 04 11:16:18 PDT 2016","  I panicked and I was not able to remember much. Naturally, I am a slow reader.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3NC5L260MOMTBF5N04IKPOEGMHDFO1,A1ODIDK6IW1T6Z,Approved,"Mon Apr 04 11:40:27 PDT 2016","Mon Apr 04 11:40:52 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",38JBBYETQOAX18V9M9J5T8NBTPZE49,A38B4JGUPPECYM,Approved,"Mon Apr 04 11:43:21 PDT 2016","Mon Apr 04 11:44:23 PDT 2016","  This HIT was difficult, as I was not sure what to absorb that quickly",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",337RC3OW052A1ROGNR7WFTD8F6WLVE,A1LN14MS7TUB9L,Approved,"Mon Apr 04 11:51:46 PDT 2016","Mon Apr 04 11:53:12 PDT 2016", I would have read more quickly if I'd known there would be such a short time. I completely guessed at the number.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3AAPLD8UCCHT2311RBSJMJWG147THZ,A3TI6ZOCD9RMJA,Approved,"Mon Apr 04 11:59:58 PDT 2016","Mon Apr 04 12:01:12 PDT 2016",  thanks,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3NPFYT4IZC4MJOFACFBYQM5LZ0JXGO,A2UVSPM9S5X20T,Approved,"Mon Apr 04 12:06:40 PDT 2016","Mon Apr 04 12:07:31 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33UKMF9319KJ7CSWR59802Z4CY2TT9,A1710X6OIQP62Q,Approved,"Mon Apr 04 12:09:11 PDT 2016","Mon Apr 04 12:09:56 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3YOH7BII097ZHL6Y2RVV0T0TQ6TKVC,A3E3C7JUHV9J5J,Approved,"Mon Apr 04 13:05:43 PDT 2016","Mon Apr 04 13:06:38 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3E7TUJ2EGCMT68NL794C4YG6F5DD9C,A1FH3WL323SICM,Approved,"Mon Apr 04 13:17:39 PDT 2016","Mon Apr 04 13:18:54 PDT 2016","  This was perfectly fine, I just didn't realize how closely I had to pay attention!",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39DD6S19JPBD45JY729VN40KUK3ZE7,A2MCA68AVXPIT0,Approved,"Mon Apr 04 13:22:01 PDT 2016","Mon Apr 04 13:22:33 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EFE17QCRC5SN3OM2BNTCE0UZLWHS1,A24EA1PQXJJ9A2,Approved,"Mon Apr 04 13:22:23 PDT 2016","Mon Apr 04 13:23:18 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3KOPY89HM82KUSYX0WPDGJ8XKX2J3H,A35DNYP51GJM8E,Approved,"Mon Apr 04 14:13:25 PDT 2016","Mon Apr 04 14:14:31 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3TGOYF991XMD72MARFPSAU78EQKUUW,A1SJPJ4UHGJJ20,Approved,"Mon Apr 04 14:26:33 PDT 2016","Mon Apr 04 14:27:30 PDT 2016",  I merely read and tried to remember important details,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QBD8R3Z21JJDZ8YGNM1YKHPXR94O7,A5W81IOCLXK1E,Approved,"Mon Apr 04 14:27:28 PDT 2016","Mon Apr 04 14:28:06 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3DY46V3X3PIF186GPD9CU6NCGSZ558,ATKY265HY458N,Approved,"Mon Apr 04 14:36:43 PDT 2016","Mon Apr 04 14:37:48 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LOTDFNYA7Z1GOEPRQ9U6IR2PJHFWI,A12QDESPJEK5BL,Approved,"Mon Apr 04 14:39:27 PDT 2016","Mon Apr 04 14:40:20 PDT 2016",  No feedback. Interesting hit though!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3NXNZ5RS1AXDPZMBGW1Q466ATUE79H,A2A71RV1O0FNS2,Approved,"Mon Apr 04 14:55:38 PDT 2016","Mon Apr 04 14:57:38 PDT 2016",  I read the post first.  I didn't really look as to who posted but just looked at the post then I simply glanced at the article to see what they were refereing to,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3X1FV8S5JXRUFZAFC0AG2180JPFGV8,A2TCT6RFZ0FVLI,Approved,"Mon Apr 04 14:59:32 PDT 2016","Mon Apr 04 15:00:22 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QY5DC2MXRKOOKPKWQUTOU65437FUK,A3LV5FJGIHFQ94,Approved,"Mon Apr 04 15:04:02 PDT 2016","Mon Apr 04 15:05:46 PDT 2016", I didn't have enough time to read the article. Time was really too short.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3GA6AFUKOOOO3M37CWMS46SI7513HZ,A75RSB5QVUT1H,Approved,"Mon Apr 04 15:14:36 PDT 2016","Mon Apr 04 15:15:41 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3FPRZHYEPY7TLNYRHL3WJ7JRFKC3VP,A3TFXSS3GM35L8,Approved,"Mon Apr 04 15:24:29 PDT 2016","Mon Apr 04 15:25:38 PDT 2016","  I'm a fast reader and I didn't get a chance to read the article, I spent more time reading the actual FB post.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3BF51CHDTVASMU4AT94928UB4TGH0H,A38OFKU6MQYGCZ,Approved,"Mon Apr 04 15:25:58 PDT 2016","Mon Apr 04 15:29:39 PDT 2016", I would like to change my answer. I put 6 deaths but the facebook post did not list a specific number so guess it should be 0. Thank you.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",382M9COHEHFWI6PO1FAN6CL5S2SUEH,A3KAL3KFIFNJ9M,Approved,"Mon Apr 04 15:39:57 PDT 2016","Mon Apr 04 15:40:51 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37W3JXSD6687GFVKWG1IV3YIVU8WYX,A1MNKVEWZBPSW2,Approved,"Mon Apr 04 15:45:15 PDT 2016","Mon Apr 04 15:46:14 PDT 2016","  That was difficult and I wish I knew what was coming before I did it, because I wasn't sure where to focus first.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",30IQTZXKAK6P8K4PYDMV5UI5SJZX0Q,A2LXHSPYNNZRXX,Approved,"Mon Apr 04 15:46:31 PDT 2016","Mon Apr 04 15:47:52 PDT 2016",  View is to short,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CP1TO84PT1N2BNT7U7EWZK0WIA529,A3MKZ4HSQKNNOO,Approved,"Mon Apr 04 15:54:28 PDT 2016","Mon Apr 04 15:55:10 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3X0H8UUIT1OAKTJBXA9TDHAHE9ESWH,A1J8BOHAWGGVK1,Approved,"Mon Apr 04 16:22:19 PDT 2016","Mon Apr 04 16:24:06 PDT 2016","You are right, the time allotted is really short. ",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",31UV0MXWNQCRDW1VWXS6JFRHLE85IL,AROVDYJZMJHQI,Approved,"Mon Apr 04 16:26:03 PDT 2016","Mon Apr 04 16:26:45 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39JEC7537U1HYNUAAEEXCANLLXQCVX,A23Y5RLLL0HW95,Approved,"Mon Apr 04 16:30:34 PDT 2016","Mon Apr 04 16:31:36 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3AAPLD8UCCHT2311RBSJMJWG14FTH7,A2NS60RAWH5NU4,Approved,"Mon Apr 04 16:34:36 PDT 2016","Mon Apr 04 16:35:17 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3J2UYBXQQLCCP5KTXQD55H5LVF2061,A1BYLNEBM3ZDZD,Approved,"Mon Apr 04 16:41:47 PDT 2016","Mon Apr 04 16:42:34 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39GXDJN2OTEFMK4XT2YSAOR2V658VN,A1MRZBQ07Y0K3P,Approved,"Mon Apr 04 16:45:28 PDT 2016","Mon Apr 04 16:46:56 PDT 2016",  quick scan of text and poster's comments.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3C6FJU71TQTUOB6F1GMHDFDLAEZUYY,A27K3KUEYTQQO3,Approved,"Mon Apr 04 16:54:10 PDT 2016","Mon Apr 04 16:55:17 PDT 2016","  I scanned the post for the important information as best as I could very quickly, since I wasn't sure how long I would be shown the post. ",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SKEMFQBZ35169ALUYKL8FGLF8YK8D,A2ZE2IPHK152KA,Approved,"Mon Apr 04 16:59:37 PDT 2016","Mon Apr 04 17:00:15 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37U1UTWH9VMNTDNGKITI9R2ZA0U8RW,A2NAABOSB0CQT5,Approved,"Mon Apr 04 17:15:59 PDT 2016","Mon Apr 04 17:18:24 PDT 2016",  I didn't have any strategies-I was only able to get the country.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3GD6L00D3SXELXQ3GPOM8ILHQ7RM14,A82APR8USI7T7,Approved,"Mon Apr 04 17:31:55 PDT 2016","Mon Apr 04 17:33:10 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33JKGHPFYCUHZ4XSLCMK5PYKT8WMNC,A95FPT0MGOVYG,Approved,"Mon Apr 04 17:35:27 PDT 2016","Mon Apr 04 17:36:24 PDT 2016",  no please,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3GS6S824SQXD4GR6PES7EN0BRABNW5,A2LMA8XT8YEMXX,Approved,"Mon Apr 04 17:37:10 PDT 2016","Mon Apr 04 17:37:53 PDT 2016",  -,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VD82FOHKQOM83LD92SJHITDP4YOCC,A79ON3CGDXXQG,Approved,"Mon Apr 04 17:38:35 PDT 2016","Mon Apr 04 17:39:24 PDT 2016", no comments please ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33CUSNVVNNCHB88KL9NIIA7UK8A88O,A2958GT1YO1AA9,Approved,"Mon Apr 04 17:44:54 PDT 2016","Mon Apr 04 17:46:03 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VA45EW49NN2L0BFT53Z0MAML791O1,A1BR5V64JLKB6Q,Approved,"Mon Apr 04 17:48:09 PDT 2016","Mon Apr 04 17:49:15 PDT 2016","  I'm a fast reader, and this was still WAAAAAY too fast",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",337RC3OW052A1ROGNR7WFTD8F6ELVW,AL36Q6E9Q5CT1,Approved,"Mon Apr 04 18:17:42 PDT 2016","Mon Apr 04 18:18:39 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",31LM9EDVOLSRYWR7IF9SPX63PE7JNB,A1PRD5HPMNLGQV,Approved,"Mon Apr 04 18:18:17 PDT 2016","Mon Apr 04 18:19:03 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3F1567XTNW5NVHRQCVAW4XN5YKKQ9C,A377XRT9QOZ1L3,Approved,"Mon Apr 04 18:38:05 PDT 2016","Mon Apr 04 18:39:36 PDT 2016","Great Hit, but was definitely quick.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",31QNSG6A5RTDBU31B4VC4ABZ9OD789,AUY16LK1POVV2,Approved,"Mon Apr 04 18:54:47 PDT 2016","Mon Apr 04 18:55:59 PDT 2016",  I was reading what the guy said before the article content.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3T111IHZ5EQN7I6QPAZW9NXAU6P9RZ,A7W50XDG7CZ93,Approved,"Mon Apr 04 18:55:39 PDT 2016","Mon Apr 04 18:56:29 PDT 2016",  ,Complete HIT,
